user_id,category,score,rank
User_23964,Home,19,3
User_23966,Clothing,18,1
User_23966,Home,15,2
User_23966,Toys,13,3
User_23973,Books,12,1
User_23973,Home,8,2
User_23973,Electronics,7,3
User_23975,Home,17,1
User_23975,Electronics,16,2
User_23975,Books,10,3
User_23977,Toys,15,1
User_23977,Clothing,14,2
User_23977,Electronics,14,3
User_23980,Home,20,1
User_23980,Books,18,2
User_23980,Toys,8,3
User_23981,Books,13,1
User_23981,Electronics,12,2
User_23981,Toys,8,3
User_23984,Electronics,13,1
User_23984,Toys,13,2
User_23984,Home,11,3
User_23986,Toys,26,1
User_23986,Clothing,16,2
User_23986,Home,16,3
User_23991,Clothing,14,1
User_23991,Toys,14,2
User_23991,Home,14,3
User_23992,Clothing,25,1
User_23992,Toys,19,2
User_23992,Electronics,15,3
User_23995,Books,14,1
User_23995,Clothing,11,2
User_23995,Electronics,7,3
User_23998,Books,15,1
User_23998,Home,15,2
User_23998,Toys,12,3
User_2400,Electronics,30,1
User_2400,Books,19,2
User_2400,Home,17,3
User_24003,Toys,14,1
User_24003,Home,11,2
User_24003,Clothing,9,3
User_24006,Books,30,1
User_24006,Clothing,14,2
User_24006,Toys,12,3
User_24008,Books,23,1
User_24008,Clothing,18,2
User_24008,Electronics,13,3
User_24010,Home,23,1
User_24010,Books,16,2
User_24010,Toys,15,3
User_24012,Books,25,1
User_24012,Home,14,2
User_24012,Electronics,13,3
User_24013,Home,26,1
User_24013,Clothing,19,2
User_24013,Toys,13,3
User_24015,Home,20,1
User_24015,Toys,19,2
User_24015,Books,13,3
User_24016,Home,17,1
User_24016,Books,17,2
User_24016,Clothing,9,3
User_24024,Toys,28,1
User_24024,Electronics,20,2
User_24024,Home,15,3
User_24030,Home,18,1
User_24030,Electronics,18,2
User_24030,Books,10,3
User_24031,Toys,17,1
User_24031,Clothing,12,2
User_24031,Electronics,11,3
User_24032,Electronics,13,1
User_24032,Home,13,2
User_24032,Books,12,3
User_24039,Books,16,1
User_24039,Home,15,2
User_24039,Toys,13,3
User_24040,Toys,14,1
User_24040,Books,11,2
User_24040,Electronics,10,3
User_24043,Clothing,22,1
User_24043,Electronics,16,2
User_24043,Toys,13,3
User_24044,Clothing,16,1
User_24044,Home,12,2
User_24044,Electronics,12,3
User_24046,Home,16,1
User_24046,Clothing,10,2
User_24046,Electronics,10,3
User_24049,Books,27,1
User_24049,Electronics,10,2
User_24049,Clothing,10,3
User_24053,Toys,23,1
User_24053,Electronics,18,2
User_24053,Books,12,3
User_24055,Electronics,19,1
User_24055,Clothing,17,2
User_24055,Home,17,3
User_24060,Home,18,1
User_24060,Books,11,2
User_24060,Toys,11,3
User_24064,Clothing,20,1
User_24064,Electronics,18,2
User_24064,Home,13,3
User_24065,Electronics,34,1
User_24065,Books,17,2
User_24065,Toys,14,3
User_24066,Books,19,1
User_24066,Toys,16,2
User_24066,Electronics,13,3
User_24069,Home,13,1
User_24069,Clothing,9,2
User_24069,Books,9,3
User_24071,Electronics,20,1
User_24071,Toys,12,2
User_24071,Books,11,3
User_24073,Home,24,1
User_24073,Toys,15,2
User_24073,Clothing,13,3
User_24077,Electronics,18,1
User_24077,Toys,10,2
User_24077,Books,8,3
User_24079,Books,21,1
User_24079,Clothing,17,2
User_24079,Toys,10,3
User_2408,Home,19,1
User_2408,Toys,5,2
User_2408,Books,5,3
User_24081,Books,19,1
User_24081,Clothing,17,2
User_24081,Toys,14,3
User_24085,Home,18,1
User_24085,Clothing,17,2
User_24085,Toys,16,3
User_24086,Home,16,1
User_24086,Clothing,16,2
User_24086,Books,11,3
User_24087,Books,21,1
User_24087,Clothing,19,2
User_24087,Electronics,14,3
User_2409,Electronics,14,1
User_2409,Home,13,2
User_2409,Clothing,12,3
User_24096,Toys,14,1
User_24096,Clothing,12,2
User_24096,Books,10,3
User_24097,Electronics,17,1
User_24097,Clothing,13,2
User_24097,Toys,12,3
User_241,Electronics,20,1
User_241,Clothing,17,2
User_241,Toys,15,3
User_2410,Books,28,1
User_2410,Toys,17,2
User_2410,Home,13,3
User_24101,Home,17,1
User_24101,Toys,9,2
User_24101,Electronics,8,3
User_24103,Home,17,1
User_24103,Books,11,2
User_24103,Toys,9,3
User_24104,Clothing,18,1
User_24104,Toys,17,2
User_24104,Electronics,14,3
User_24105,Electronics,17,1
User_24105,Toys,16,2
User_24105,Books,10,3
User_24107,Electronics,15,1
User_24107,Toys,15,2
User_24107,Clothing,9,3
User_24108,Home,17,1
User_24108,Books,13,2
User_24108,Electronics,12,3
User_24109,Electronics,18,1
User_24109,Toys,14,2
User_24109,Clothing,13,3
User_24112,Books,19,1
User_24112,Clothing,10,2
User_24112,Home,8,3
User_24117,Books,9,1
User_24117,Toys,8,2
User_24117,Home,7,3
User_24118,Books,23,1
User_24118,Electronics,20,2
User_24118,Clothing,20,3
User_2412,Books,21,1
User_2412,Clothing,19,2
User_2412,Toys,14,3
User_24120,Toys,16,1
User_24120,Books,14,2
User_24120,Electronics,9,3
User_24121,Home,29,1
User_24121,Books,21,2
User_24121,Clothing,19,3
User_24122,Books,13,1
User_24122,Clothing,11,2
User_24122,Electronics,9,3
User_24125,Home,11,1
User_24125,Clothing,9,2
User_24125,Toys,7,3
User_24131,Electronics,24,1
User_24131,Clothing,15,2
User_24131,Books,15,3
User_24132,Electronics,13,1
User_24132,Toys,12,2
User_24132,Books,9,3
User_24133,Electronics,24,1
User_24133,Books,15,2
User_24133,Toys,12,3
User_24134,Clothing,25,1
User_24134,Books,13,2
User_24134,Electronics,13,3
User_24137,Toys,29,1
User_24137,Clothing,13,2
User_24137,Books,11,3
User_24140,Clothing,21,1
User_24140,Electronics,14,2
User_24140,Toys,9,3
User_24141,Clothing,22,1
User_24141,Books,15,2
User_24141,Home,13,3
User_24142,Toys,28,1
User_24142,Electronics,20,2
User_24142,Home,16,3
User_24149,Electronics,32,1
User_24149,Books,20,2
User_24149,Clothing,17,3
User_24152,Home,26,1
User_24152,Electronics,21,2
User_24152,Toys,13,3
User_24153,Electronics,19,1
User_24153,Toys,10,2
User_24153,Books,7,3
User_24156,Clothing,20,1
User_24156,Toys,18,2
User_24156,Electronics,15,3
User_24158,Clothing,24,1
User_24158,Books,20,2
User_24158,Home,18,3
User_24166,Clothing,21,1
User_24166,Books,16,2
User_24166,Toys,14,3
User_24167,Clothing,22,1
User_24167,Home,22,2
User_24167,Toys,17,3
User_24169,Toys,21,1
User_24169,Electronics,18,2
User_24169,Books,10,3
User_24170,Home,27,1
User_24170,Clothing,14,2
User_24170,Electronics,12,3
User_24172,Books,20,1
User_24172,Electronics,19,2
User_24172,Clothing,17,3
User_24173,Clothing,19,1
User_24173,Toys,10,2
User_24173,Books,10,3
User_24175,Toys,10,1
User_24175,Home,9,2
User_24175,Electronics,9,3
User_24176,Books,22,1
User_24176,Home,15,2
User_24176,Toys,11,3
User_24178,Toys,14,1
User_24178,Electronics,13,2
User_24178,Books,13,3
User_24179,Books,20,1
User_24179,Clothing,17,2
User_24179,Home,10,3
User_24186,Electronics,15,1
User_24186,Home,14,2
User_24186,Books,13,3
User_24188,Electronics,20,1
User_24188,Home,15,2
User_24188,Clothing,9,3
User_2419,Home,13,1
User_2419,Clothing,9,2
User_2419,Toys,9,3
User_24190,Electronics,25,1
User_24190,Home,14,2
User_24190,Toys,9,3
User_24192,Clothing,14,1
User_24192,Home,11,2
User_24192,Toys,10,3
User_24193,Toys,23,1
User_24193,Home,16,2
User_24193,Clothing,14,3
User_24196,Books,31,1
User_24196,Toys,18,2
User_24196,Electronics,16,3
User_24197,Toys,22,1
User_24197,Clothing,15,2
User_24197,Books,12,3
User_24198,Books,25,1
User_24198,Clothing,20,2
User_24198,Toys,11,3
User_24199,Clothing,17,1
User_24199,Home,15,2
User_24199,Books,14,3
User_2420,Toys,25,1
User_2420,Books,24,2
User_2420,Clothing,11,3
User_24203,Books,23,1
User_24203,Electronics,20,2
User_24203,Toys,14,3
User_24204,Home,17,1
User_24204,Clothing,14,2
User_24204,Electronics,13,3
User_24205,Home,14,1
User_24205,Clothing,9,2
User_24205,Electronics,8,3
User_24208,Books,11,1
User_24208,Home,11,2
User_24208,Clothing,9,3
User_24212,Toys,27,1
User_24212,Clothing,11,2
User_24212,Home,11,3
User_24218,Home,22,1
User_24218,Electronics,19,2
User_24218,Books,15,3
User_24220,Toys,13,1
User_24220,Books,11,2
User_24220,Electronics,10,3
User_24222,Electronics,23,1
User_24222,Toys,15,2
User_24222,Books,15,3
User_24225,Toys,20,1
User_24225,Electronics,19,2
User_24225,Home,11,3
User_24227,Clothing,21,1
User_24227,Home,15,2
User_24227,Books,13,3
User_24233,Toys,30,1
User_24233,Home,21,2
User_24233,Clothing,15,3
User_24235,Clothing,13,1
User_24235,Home,13,2
User_24235,Toys,10,3
User_24237,Home,16,1
User_24237,Electronics,16,2
User_24237,Toys,14,3
User_24239,Clothing,13,1
User_24239,Toys,12,2
User_24239,Books,10,3
User_24240,Toys,14,1
User_24240,Electronics,12,2
User_24240,Home,11,3
User_24241,Clothing,22,1
User_24241,Books,11,2
User_24241,Toys,10,3
User_24242,Toys,16,1
User_24242,Home,11,2
User_24242,Clothing,10,3
User_24244,Books,21,1
User_24244,Clothing,18,2
User_24244,Home,13,3
User_24245,Clothing,27,1
User_24245,Books,17,2
User_24245,Toys,11,3
User_24247,Books,15,1
User_24247,Home,15,2
User_24247,Toys,13,3
User_24249,Toys,18,1
User_24249,Electronics,14,2
User_24249,Books,14,3
User_24252,Home,15,1
User_24252,Toys,15,2
User_24252,Electronics,9,3
User_24257,Toys,22,1
User_24257,Electronics,20,2
User_24257,Home,19,3
User_24259,Electronics,22,1
User_24259,Home,20,2
User_24259,Clothing,14,3
User_24260,Home,18,1
User_24260,Toys,17,2
User_24260,Books,10,3
User_24263,Home,18,1
User_24263,Electronics,17,2
User_24263,Clothing,14,3
User_24265,Electronics,23,1
User_24265,Toys,16,2
User_24265,Clothing,15,3
User_24266,Toys,19,1
User_24266,Electronics,16,2
User_24266,Clothing,7,3
User_24268,Home,22,1
User_24268,Clothing,19,2
User_24268,Electronics,13,3
User_24269,Toys,22,1
User_24269,Books,15,2
User_24269,Clothing,14,3
User_24271,Electronics,23,1
User_24271,Clothing,22,2
User_24271,Toys,20,3
User_24272,Books,21,1
User_24272,Toys,16,2
User_24272,Clothing,13,3
User_24275,Toys,26,1
User_24275,Books,24,2
User_24275,Electronics,15,3
User_24276,Electronics,18,1
User_24276,Clothing,11,2
User_24276,Books,9,3
User_24277,Books,18,1
User_24277,Electronics,7,2
User_24277,Clothing,5,3
User_24278,Electronics,19,1
User_24278,Toys,16,2
User_24278,Books,14,3
User_24279,Clothing,22,1
User_24279,Books,16,2
User_24279,Toys,15,3
User_24281,Toys,12,1
User_24281,Books,11,2
User_24281,Home,11,3
User_24283,Home,17,1
User_24283,Books,13,2
User_24283,Electronics,12,3
User_24286,Toys,11,1
User_24286,Clothing,7,2
User_24286,Home,6,3
User_2429,Books,23,1
User_2429,Electronics,21,2
User_2429,Toys,19,3
User_24291,Toys,24,1
User_24291,Books,19,2
User_24291,Home,15,3
User_24292,Toys,17,1
User_24292,Electronics,15,2
User_24292,Home,12,3
User_24293,Home,18,1
User_24293,Books,12,2
User_24293,Clothing,9,3
User_24296,Books,20,1
User_24296,Clothing,17,2
User_24296,Toys,11,3
User_2430,Toys,20,1
User_2430,Clothing,18,2
User_2430,Home,13,3
User_24303,Home,27,1
User_24303,Books,18,2
User_24303,Toys,17,3
User_24304,Books,26,1
User_24304,Clothing,24,2
User_24304,Electronics,23,3
User_24306,Home,16,1
User_24306,Clothing,12,2
User_24306,Electronics,11,3
User_24308,Home,21,1
User_24308,Books,20,2
User_24308,Electronics,13,3
User_24314,Home,26,1
User_24314,Books,15,2
User_24314,Clothing,11,3
User_24316,Clothing,21,1
User_24316,Books,16,2
User_24316,Home,14,3
User_24318,Clothing,15,1
User_24318,Books,12,2
User_24318,Electronics,11,3
User_24319,Electronics,13,1
User_24319,Home,12,2
User_24319,Clothing,9,3
User_2432,Home,26,1
User_2432,Books,13,2
User_2432,Electronics,12,3
User_24321,Books,24,1
User_24321,Toys,16,2
User_24321,Electronics,11,3
User_24322,Electronics,19,1
User_24322,Books,18,2
User_24322,Toys,14,3
User_24325,Home,28,1
User_24325,Electronics,15,2
User_24325,Toys,10,3
User_24327,Electronics,18,1
User_24327,Home,13,2
User_24327,Clothing,11,3
User_24328,Toys,26,1
User_24328,Clothing,10,2
User_24328,Home,9,3
User_24329,Books,16,1
User_24329,Toys,14,2
User_24329,Electronics,10,3
User_24331,Books,17,1
User_24331,Home,16,2
User_24331,Toys,14,3
User_24332,Clothing,9,1
User_24332,Toys,7,2
User_24332,Electronics,7,3
User_24333,Toys,18,1
User_24333,Home,14,2
User_24333,Clothing,12,3
User_24335,Electronics,26,1
User_24335,Home,23,2
User_24335,Clothing,15,3
User_24336,Clothing,19,1
User_24336,Books,17,2
User_24336,Home,15,3
User_24337,Home,22,1
User_24337,Electronics,13,2
User_24337,Clothing,10,3
User_24338,Clothing,18,1
User_24338,Books,11,2
User_24338,Home,8,3
User_24339,Home,14,1
User_24339,Clothing,9,2
User_24339,Books,7,3
User_24341,Home,19,1
User_24341,Toys,18,2
User_24341,Books,17,3
User_24342,Toys,11,1
User_24342,Books,9,2
User_24342,Electronics,9,3
User_24346,Toys,16,1
User_24346,Books,14,2
User_24346,Clothing,12,3
User_24348,Electronics,13,1
User_24348,Clothing,10,2
User_24348,Books,8,3
User_24350,Electronics,16,1
User_24350,Books,15,2
User_24350,Clothing,10,3
User_24351,Books,18,1
User_24351,Home,15,2
User_24351,Toys,12,3
User_24352,Toys,19,1
User_24352,Clothing,17,2
User_24352,Books,13,3
User_24353,Home,17,1
User_24353,Toys,12,2
User_24353,Books,7,3
User_24354,Toys,25,1
User_24354,Clothing,18,2
User_24354,Books,13,3
User_24355,Toys,26,1
User_24355,Books,18,2
User_24355,Electronics,12,3
User_24365,Home,15,1
User_24365,Books,14,2
User_24365,Toys,11,3
User_24366,Electronics,25,1
User_24366,Toys,16,2
User_24366,Books,15,3
User_24368,Electronics,15,1
User_24368,Books,11,2
User_24368,Home,10,3
User_2437,Toys,20,1
User_2437,Electronics,16,2
User_2437,Books,15,3
User_24375,Books,21,1
User_24375,Clothing,12,2
User_24375,Home,9,3
User_24378,Electronics,21,1
User_24378,Home,20,2
User_24378,Books,19,3
User_24379,Toys,22,1
User_24379,Clothing,14,2
User_24379,Electronics,11,3
User_24380,Clothing,17,1
User_24380,Books,9,2
User_24380,Toys,8,3
User_24381,Books,15,1
User_24381,Toys,15,2
User_24381,Home,8,3
User_24383,Electronics,21,1
User_24383,Books,11,2
User_24383,Toys,9,3
User_24384,Clothing,16,1
User_24384,Home,7,2
User_24384,Books,6,3
User_24386,Books,14,1
User_24386,Clothing,13,2
User_24386,Toys,12,3
User_2439,Books,19,1
User_2439,Home,10,2
User_2439,Electronics,9,3
User_24395,Electronics,26,1
User_24395,Books,17,2
User_24395,Clothing,12,3
User_24396,Books,14,1
User_24396,Clothing,8,2
User_24396,Home,7,3
User_24400,Home,22,1
User_24400,Electronics,17,2
User_24400,Books,14,3
User_24401,Toys,26,1
User_24401,Electronics,15,2
User_24401,Home,13,3
User_24406,Books,20,1
User_24406,Toys,9,2
User_24406,Home,7,3
User_24419,Clothing,17,1
User_24419,Toys,14,2
User_24419,Books,7,3
User_24420,Clothing,28,1
User_24420,Books,13,2
User_24420,Toys,8,3
User_24421,Home,19,1
User_24421,Electronics,18,2
User_24421,Clothing,13,3
User_24422,Home,15,1
User_24422,Clothing,13,2
User_24422,Toys,12,3
User_24426,Toys,13,1
User_24426,Books,12,2
User_24426,Clothing,10,3
User_24428,Clothing,27,1
User_24428,Electronics,18,2
User_24428,Home,16,3
User_2443,Electronics,27,1
User_2443,Clothing,12,2
User_2443,Books,10,3
User_24430,Electronics,24,1
User_24430,Home,8,2
User_24430,Clothing,7,3
User_24431,Books,18,1
User_24431,Electronics,14,2
User_24431,Clothing,11,3
User_24434,Clothing,15,1
User_24434,Home,10,2
User_24434,Toys,6,3
User_24435,Toys,25,1
User_24435,Electronics,19,2
User_24435,Books,18,3
User_24439,Books,21,1
User_24439,Home,20,2
User_24439,Toys,16,3
User_24441,Books,19,1
User_24441,Electronics,12,2
User_24441,Home,9,3
User_24448,Clothing,17,1
User_24448,Books,14,2
User_24448,Electronics,10,3
User_24449,Toys,18,1
User_24449,Clothing,13,2
User_24449,Home,10,3
User_24458,Clothing,18,1
User_24458,Home,17,2
User_24458,Toys,10,3
User_24459,Home,16,1
User_24459,Books,13,2
User_24459,Electronics,7,3
User_2446,Books,15,1
User_2446,Electronics,11,2
User_2446,Home,7,3
User_24460,Clothing,26,1
User_24460,Electronics,17,2
User_24460,Books,12,3
User_24462,Toys,21,1
User_24462,Books,13,2
User_24462,Electronics,12,3
User_24465,Home,13,1
User_24465,Books,12,2
User_24465,Electronics,6,3
User_24466,Electronics,19,1
User_24466,Home,15,2
User_24466,Toys,13,3
User_24467,Clothing,21,1
User_24467,Books,19,2
User_24467,Electronics,17,3
User_24469,Toys,15,1
User_24469,Home,14,2
User_24469,Books,12,3
User_2447,Books,23,1
User_2447,Clothing,16,2
User_2447,Toys,15,3
User_24471,Electronics,16,1
User_24471,Clothing,8,2
User_24471,Toys,7,3
User_24472,Electronics,18,1
User_24472,Clothing,15,2
User_24472,Books,15,3
User_24474,Home,11,1
User_24474,Clothing,9,2
User_24474,Books,9,3
User_24476,Books,21,1
User_24476,Electronics,20,2
User_24476,Home,11,3
User_24477,Toys,13,1
User_24477,Clothing,8,2
User_24477,Books,8,3
User_24480,Books,19,1
User_24480,Home,16,2
User_24480,Clothing,15,3
User_24482,Electronics,22,1
User_24482,Books,17,2
User_24482,Home,16,3
User_24484,Electronics,26,1
User_24484,Clothing,24,2
User_24484,Books,21,3
User_24485,Clothing,13,1
User_24485,Toys,13,2
User_24485,Books,8,3
User_24487,Books,21,1
User_24487,Home,14,2
User_24487,Toys,11,3
User_24488,Books,23,1
User_24488,Electronics,16,2
User_24488,Home,13,3
User_24491,Electronics,14,1
User_24491,Home,10,2
User_24491,Clothing,10,3
User_24492,Books,23,1
User_24492,Toys,13,2
User_24492,Home,10,3
User_24495,Books,14,1
User_24495,Toys,13,2
User_24495,Home,11,3
User_24496,Toys,17,1
User_24496,Electronics,14,2
User_24496,Clothing,12,3
User_24498,Home,20,1
User_24498,Toys,16,2
User_24498,Electronics,12,3
User_24499,Books,18,1
User_24499,Home,14,2
User_24499,Electronics,13,3
User_24500,Home,23,1
User_24500,Electronics,20,2
User_24500,Toys,12,3
User_24505,Books,22,1
User_24505,Electronics,20,2
User_24505,Home,8,3
User_24509,Clothing,13,1
User_24509,Electronics,11,2
User_24509,Books,10,3
User_24511,Electronics,17,1
User_24511,Home,15,2
User_24511,Clothing,15,3
User_24514,Clothing,11,1
User_24514,Books,10,2
User_24514,Home,8,3
User_24517,Home,21,1
User_24517,Toys,20,2
User_24517,Books,20,3
User_24518,Clothing,16,1
User_24518,Home,12,2
User_24518,Electronics,10,3
User_24519,Electronics,22,1
User_24519,Home,18,2
User_24519,Toys,14,3
User_24520,Electronics,19,1
User_24520,Toys,17,2
User_24520,Home,12,3
User_24527,Electronics,14,1
User_24527,Toys,12,2
User_24527,Home,11,3
User_2453,Toys,23,1
User_2453,Home,16,2
User_2453,Electronics,12,3
User_24530,Toys,25,1
User_24530,Electronics,22,2
User_24530,Home,17,3
User_24532,Home,28,1
User_24532,Electronics,15,2
User_24532,Toys,14,3
User_24535,Home,16,1
User_24535,Toys,15,2
User_24535,Electronics,14,3
User_24536,Home,15,1
User_24536,Books,12,2
User_24536,Toys,10,3
User_24540,Home,25,1
User_24540,Books,23,2
User_24540,Clothing,17,3
User_24542,Home,14,1
User_24542,Books,11,2
User_24542,Electronics,8,3
User_24544,Home,18,1
User_24544,Books,16,2
User_24544,Electronics,12,3
User_24545,Electronics,17,1
User_24545,Books,17,2
User_24545,Toys,11,3
User_24550,Electronics,15,1
User_24550,Toys,14,2
User_24550,Books,10,3
User_24556,Electronics,29,1
User_24556,Clothing,21,2
User_24556,Toys,16,3
User_2456,Home,15,1
User_2456,Electronics,14,2
User_2456,Books,12,3
User_24560,Electronics,18,1
User_24560,Toys,17,2
User_24560,Clothing,16,3
User_24564,Home,19,1
User_24564,Toys,17,2
User_24564,Books,13,3
User_24566,Electronics,11,1
User_24566,Books,10,2
User_24566,Clothing,8,3
User_24567,Electronics,20,1
User_24567,Toys,13,2
User_24567,Clothing,10,3
User_24570,Electronics,13,1
User_24570,Toys,12,2
User_24570,Clothing,8,3
User_24574,Clothing,18,1
User_24574,Home,15,2
User_24574,Books,10,3
User_24579,Electronics,18,1
User_24579,Books,14,2
User_24579,Clothing,13,3
User_24581,Toys,17,1
User_24581,Home,15,2
User_24581,Clothing,12,3
User_24582,Toys,20,1
User_24582,Electronics,12,2
User_24582,Books,10,3
User_24583,Electronics,21,1
User_24583,Home,19,2
User_24583,Clothing,17,3
User_24585,Books,32,1
User_24585,Toys,17,2
User_24585,Electronics,16,3
User_24586,Home,20,1
User_24586,Books,12,2
User_24586,Clothing,11,3
User_24587,Home,24,1
User_24587,Toys,19,2
User_24587,Clothing,15,3
User_24594,Clothing,26,1
User_24594,Books,23,2
User_24594,Electronics,12,3
User_24597,Clothing,22,1
User_24597,Books,14,2
User_24597,Toys,12,3
User_246,Toys,18,1
User_246,Home,14,2
User_246,Clothing,13,3
User_2460,Home,8,1
User_2460,Electronics,6,2
User_2460,Clothing,5,3
User_24603,Toys,17,1
User_24603,Home,17,2
User_24603,Books,15,3
User_24606,Clothing,22,1
User_24606,Electronics,18,2
User_24606,Home,14,3
User_24609,Electronics,15,1
User_24609,Home,15,2
User_24609,Toys,9,3
User_24613,Books,16,1
User_24613,Clothing,16,2
User_24613,Home,15,3
User_24614,Clothing,19,1
User_24614,Toys,19,2
User_24614,Home,17,3
User_24619,Toys,21,1
User_24619,Home,21,2
User_24619,Clothing,10,3
User_2462,Books,27,1
User_2462,Electronics,21,2
User_2462,Toys,10,3
User_24623,Clothing,13,1
User_24623,Toys,13,2
User_24623,Electronics,10,3
User_24626,Home,16,1
User_24626,Clothing,13,2
User_24626,Electronics,12,3
User_24628,Electronics,30,1
User_24628,Clothing,13,2
User_24628,Home,9,3
User_24632,Books,15,1
User_24632,Toys,10,2
User_24632,Home,9,3
User_24634,Clothing,15,1
User_24634,Electronics,12,2
User_24634,Toys,10,3
User_24640,Home,17,1
User_24640,Clothing,14,2
User_24640,Toys,14,3
User_24642,Books,26,1
User_24642,Clothing,26,2
User_24642,Electronics,14,3
User_24644,Books,23,1
User_24644,Electronics,19,2
User_24644,Toys,18,3
User_24646,Clothing,22,1
User_24646,Toys,16,2
User_24646,Books,13,3
User_24647,Electronics,16,1
User_24647,Home,12,2
User_24647,Toys,5,3
User_24649,Electronics,17,1
User_24649,Toys,17,2
User_24649,Clothing,14,3
User_24650,Toys,19,1
User_24650,Books,14,2
User_24650,Home,11,3
User_24653,Books,13,1
User_24653,Electronics,11,2
User_24653,Home,9,3
User_24654,Electronics,25,1
User_24654,Toys,18,2
User_24654,Clothing,10,3
User_24658,Electronics,24,1
User_24658,Toys,17,2
User_24658,Home,17,3
User_2466,Toys,16,1
User_2466,Clothing,15,2
User_2466,Books,12,3
User_24669,Home,21,1
User_24669,Toys,21,2
User_24669,Clothing,13,3
User_24674,Books,18,1
User_24674,Toys,16,2
User_24674,Clothing,15,3
User_24675,Toys,16,1
User_24675,Electronics,15,2
User_24675,Clothing,13,3
User_24676,Books,9,1
User_24676,Home,9,2
User_24676,Electronics,8,3
User_24685,Books,15,1
User_24685,Clothing,14,2
User_24685,Toys,11,3
User_24686,Clothing,15,1
User_24686,Books,12,2
User_24686,Toys,10,3
User_24687,Clothing,13,1
User_24687,Books,13,2
User_24687,Toys,11,3
User_24692,Clothing,20,1
User_24692,Books,18,2
User_24692,Toys,14,3
User_24694,Toys,23,1
User_24694,Home,20,2
User_24694,Books,19,3
User_24695,Toys,22,1
User_24695,Books,16,2
User_24695,Electronics,11,3
User_24697,Clothing,23,1
User_24697,Electronics,15,2
User_24697,Books,14,3
User_24702,Books,18,1
User_24702,Home,15,2
User_24702,Toys,12,3
User_24705,Home,20,1
User_24705,Books,15,2
User_24705,Toys,14,3
User_24707,Books,13,1
User_24707,Clothing,8,2
User_24707,Toys,7,3
User_24709,Electronics,20,1
User_24709,Home,16,2
User_24709,Books,16,3
User_24711,Toys,15,1
User_24711,Clothing,14,2
User_24711,Books,13,3
User_24716,Home,18,1
User_24716,Books,11,2
User_24716,Clothing,8,3
User_24723,Electronics,20,1
User_24723,Clothing,14,2
User_24723,Home,14,3
User_24724,Electronics,20,1
User_24724,Books,20,2
User_24724,Clothing,15,3
User_24726,Books,22,1
User_24726,Clothing,21,2
User_24726,Electronics,18,3
User_24727,Electronics,14,1
User_24727,Toys,10,2
User_24727,Clothing,9,3
User_24730,Toys,25,1
User_24730,Clothing,17,2
User_24730,Electronics,16,3
User_24733,Electronics,21,1
User_24733,Home,12,2
User_24733,Toys,10,3
User_24734,Toys,17,1
User_24734,Clothing,13,2
User_24734,Electronics,8,3
User_24735,Home,16,1
User_24735,Clothing,14,2
User_24735,Books,10,3
User_24736,Home,31,1
User_24736,Toys,19,2
User_24736,Books,9,3
User_24739,Clothing,21,1
User_24739,Home,21,2
User_24739,Toys,19,3
User_2474,Home,18,1
User_2474,Electronics,16,2
User_2474,Clothing,12,3
User_24741,Home,17,1
User_24741,Toys,13,2
User_24741,Clothing,13,3
User_24742,Clothing,18,1
User_24742,Home,18,2
User_24742,Toys,14,3
User_24743,Toys,14,1
User_24743,Clothing,14,2
User_24743,Electronics,8,3
User_24745,Toys,14,1
User_24745,Home,13,2
User_24745,Electronics,13,3
User_24746,Toys,15,1
User_24746,Books,13,2
User_24746,Electronics,8,3
User_24749,Home,16,1
User_24749,Books,13,2
User_24749,Electronics,12,3
User_24752,Toys,18,1
User_24752,Electronics,15,2
User_24752,Home,12,3
User_24756,Home,24,1
User_24756,Books,18,2
User_24756,Toys,16,3
User_24757,Home,22,1
User_24757,Electronics,17,2
User_24757,Clothing,15,3
User_24758,Electronics,32,1
User_24758,Clothing,25,2
User_24758,Home,18,3
User_24759,Books,21,1
User_24759,Toys,9,2
User_24759,Clothing,8,3
User_2476,Clothing,26,1
User_2476,Home,23,2
User_2476,Toys,21,3
User_24765,Clothing,20,1
User_24765,Home,16,2
User_24765,Toys,12,3
User_24770,Books,19,1
User_24770,Toys,16,2
User_24770,Home,10,3
User_24776,Home,22,1
User_24776,Toys,12,2
User_24776,Clothing,10,3
User_24778,Clothing,21,1
User_24778,Home,17,2
User_24778,Toys,13,3
User_2478,Books,9,1
User_2478,Toys,7,2
User_2478,Clothing,5,3
User_24780,Books,15,1
User_24780,Electronics,10,2
User_24780,Home,10,3
User_24783,Home,20,1
User_24783,Clothing,15,2
User_24783,Toys,7,3
User_24786,Clothing,22,1
User_24786,Books,16,2
User_24786,Toys,15,3
User_24788,Home,12,1
User_24788,Clothing,11,2
User_24788,Electronics,9,3
User_2479,Electronics,13,1
User_2479,Clothing,13,2
User_2479,Home,10,3
User_24791,Books,14,1
User_24791,Clothing,12,2
User_24791,Electronics,9,3
User_24794,Home,18,1
User_24794,Clothing,9,2
User_24794,Books,9,3
User_24797,Electronics,15,1
User_24797,Toys,13,2
User_24797,Books,8,3
User_24798,Toys,21,1
User_24798,Clothing,14,2
User_24798,Home,13,3
User_24799,Clothing,16,1
User_24799,Books,13,2
User_24799,Toys,10,3
User_248,Electronics,20,1
User_248,Home,13,2
User_248,Books,10,3
User_24805,Toys,21,1
User_24805,Electronics,20,2
User_24805,Books,16,3
