user_id,category,score,rank
User_20302,Books,19,2
User_20302,Electronics,15,3
User_20305,Clothing,22,1
User_20305,Books,21,2
User_20305,Home,9,3
User_20307,Books,19,1
User_20307,Electronics,15,2
User_20307,Clothing,15,3
User_20308,Electronics,20,1
User_20308,Home,15,2
User_20308,Books,10,3
User_20309,Clothing,21,1
User_20309,Electronics,20,2
User_20309,Toys,18,3
User_2031,Clothing,19,1
User_2031,Toys,11,2
User_2031,Electronics,11,3
User_20311,Home,12,1
User_20311,Electronics,11,2
User_20311,Books,10,3
User_20313,Clothing,15,1
User_20313,Books,13,2
User_20313,Toys,10,3
User_20314,Clothing,17,1
User_20314,Electronics,16,2
User_20314,Home,8,3
User_20316,Books,14,1
User_20316,Electronics,14,2
User_20316,Clothing,11,3
User_20317,Home,15,1
User_20317,Books,12,2
User_20317,Toys,11,3
User_20318,Toys,26,1
User_20318,Electronics,12,2
User_20318,Home,9,3
User_20319,Toys,23,1
User_20319,Electronics,20,2
User_20319,Books,18,3
User_2032,Home,16,1
User_2032,Books,16,2
User_2032,Clothing,10,3
User_20320,Electronics,28,1
User_20320,Clothing,15,2
User_20320,Books,9,3
User_20321,Clothing,18,1
User_20321,Books,16,2
User_20321,Toys,12,3
User_20323,Electronics,10,1
User_20323,Toys,8,2
User_20323,Clothing,8,3
User_20324,Electronics,22,1
User_20324,Books,18,2
User_20324,Clothing,11,3
User_20325,Electronics,21,1
User_20325,Home,17,2
User_20325,Clothing,9,3
User_20328,Books,15,1
User_20328,Clothing,14,2
User_20328,Electronics,11,3
User_2033,Home,24,1
User_2033,Books,23,2
User_2033,Clothing,14,3
User_20330,Clothing,18,1
User_20330,Home,11,2
User_20330,Toys,9,3
User_20331,Clothing,13,1
User_20331,Electronics,12,2
User_20331,Books,11,3
User_20333,Books,20,1
User_20333,Electronics,19,2
User_20333,Toys,16,3
User_20334,Toys,18,1
User_20334,Clothing,13,2
User_20334,Home,12,3
User_20336,Clothing,22,1
User_20336,Books,22,2
User_20336,Electronics,16,3
User_20337,Electronics,23,1
User_20337,Toys,20,2
User_20337,Home,19,3
User_20338,Home,27,1
User_20338,Toys,17,2
User_20338,Books,14,3
User_20339,Electronics,17,1
User_20339,Clothing,15,2
User_20339,Toys,13,3
User_2034,Electronics,12,1
User_2034,Clothing,12,2
User_2034,Home,10,3
User_20341,Home,11,1
User_20341,Electronics,9,2
User_20341,Toys,8,3
User_20343,Electronics,16,1
User_20343,Toys,15,2
User_20343,Books,9,3
User_20344,Clothing,17,1
User_20344,Home,9,2
User_20344,Toys,8,3
User_20345,Home,25,1
User_20345,Toys,12,2
User_20345,Electronics,12,3
User_20346,Clothing,17,1
User_20346,Electronics,14,2
User_20346,Home,9,3
User_20347,Clothing,15,1
User_20347,Home,14,2
User_20347,Books,12,3
User_20349,Clothing,18,1
User_20349,Home,8,2
User_20349,Electronics,8,3
User_2035,Electronics,16,1
User_2035,Books,10,2
User_2035,Home,8,3
User_20350,Home,13,1
User_20350,Books,11,2
User_20350,Toys,9,3
User_20354,Clothing,18,1
User_20354,Electronics,15,2
User_20354,Home,12,3
User_20356,Electronics,16,1
User_20356,Home,14,2
User_20356,Clothing,14,3
User_20359,Books,23,1
User_20359,Clothing,21,2
User_20359,Toys,17,3
User_2036,Home,26,1
User_2036,Books,11,2
User_2036,Toys,8,3
User_20361,Home,17,1
User_20361,Clothing,16,2
User_20361,Toys,13,3
User_20362,Books,22,1
User_20362,Clothing,15,2
User_20362,Home,14,3
User_20363,Clothing,20,1
User_20363,Toys,19,2
User_20363,Books,12,3
User_20364,Home,20,1
User_20364,Electronics,16,2
User_20364,Books,12,3
User_20365,Toys,13,1
User_20365,Home,11,2
User_20365,Books,11,3
User_20368,Clothing,16,1
User_20368,Toys,14,2
User_20368,Home,13,3
User_20369,Toys,23,1
User_20369,Clothing,16,2
User_20369,Home,11,3
User_20370,Home,24,1
User_20370,Toys,15,2
User_20370,Electronics,13,3
User_20371,Clothing,15,1
User_20371,Electronics,12,2
User_20371,Home,11,3
User_20374,Toys,17,1
User_20374,Books,13,2
User_20374,Electronics,10,3
User_20379,Home,29,1
User_20379,Books,23,2
User_20379,Toys,18,3
User_20380,Toys,18,1
User_20380,Books,16,2
User_20380,Clothing,15,3
User_20381,Electronics,22,1
User_20381,Home,14,2
User_20381,Toys,13,3
User_20383,Home,13,1
User_20383,Books,10,2
User_20383,Clothing,8,3
User_20384,Home,25,1
User_20384,Electronics,20,2
User_20384,Books,16,3
User_20387,Toys,21,1
User_20387,Books,17,2
User_20387,Home,15,3
User_2039,Books,23,1
User_2039,Home,19,2
User_2039,Clothing,15,3
User_20390,Electronics,15,1
User_20390,Home,14,2
User_20390,Books,11,3
User_20391,Home,22,1
User_20391,Electronics,17,2
User_20391,Books,12,3
User_20392,Books,26,1
User_20392,Electronics,23,2
User_20392,Home,15,3
User_20393,Home,20,1
User_20393,Toys,12,2
User_20393,Electronics,9,3
User_20395,Home,20,1
User_20395,Electronics,13,2
User_20395,Toys,12,3
User_20396,Electronics,22,1
User_20396,Toys,12,2
User_20396,Clothing,9,3
User_2040,Books,20,1
User_2040,Clothing,16,2
User_2040,Electronics,14,3
User_20401,Electronics,18,1
User_20401,Home,17,2
User_20401,Toys,14,3
User_20402,Electronics,24,1
User_20402,Clothing,15,2
User_20402,Books,15,3
User_20403,Home,17,1
User_20403,Clothing,15,2
User_20403,Electronics,13,3
User_20404,Electronics,22,1
User_20404,Toys,18,2
User_20404,Books,11,3
User_20405,Home,20,1
User_20405,Toys,19,2
User_20405,Clothing,14,3
User_20408,Books,18,1
User_20408,Toys,17,2
User_20408,Clothing,17,3
User_20409,Toys,10,1
User_20409,Clothing,10,2
User_20409,Home,10,3
User_2041,Home,28,1
User_2041,Books,26,2
User_2041,Electronics,13,3
User_20411,Books,21,1
User_20411,Electronics,19,2
User_20411,Home,14,3
User_20414,Home,14,1
User_20414,Toys,14,2
User_20414,Clothing,9,3
User_20415,Clothing,21,1
User_20415,Books,17,2
User_20415,Toys,11,3
User_20416,Electronics,21,1
User_20416,Home,13,2
User_20416,Clothing,9,3
User_20417,Home,13,1
User_20417,Toys,13,2
User_20417,Clothing,13,3
User_20418,Books,24,1
User_20418,Toys,17,2
User_20418,Clothing,14,3
User_20419,Books,22,1
User_20419,Toys,11,2
User_20419,Home,11,3
User_20420,Clothing,18,1
User_20420,Home,14,2
User_20420,Electronics,13,3
User_20421,Books,20,1
User_20421,Home,11,2
User_20421,Electronics,11,3
User_20422,Toys,16,1
User_20422,Clothing,12,2
User_20422,Home,9,3
User_20424,Home,15,1
User_20424,Clothing,11,2
User_20424,Electronics,11,3
User_20425,Toys,22,1
User_20425,Books,16,2
User_20425,Clothing,14,3
User_20426,Clothing,21,1
User_20426,Books,18,2
User_20426,Electronics,12,3
User_20427,Clothing,21,1
User_20427,Books,12,2
User_20427,Home,12,3
User_20428,Books,20,1
User_20428,Clothing,16,2
User_20428,Electronics,10,3
User_20430,Electronics,13,1
User_20430,Books,12,2
User_20430,Toys,6,3
User_20432,Toys,15,1
User_20432,Clothing,12,2
User_20432,Books,9,3
User_20433,Books,17,1
User_20433,Toys,15,2
User_20433,Clothing,12,3
User_20435,Electronics,18,1
User_20435,Toys,13,2
User_20435,Books,12,3
User_2044,Home,20,1
User_2044,Clothing,16,2
User_2044,Books,15,3
User_20442,Home,19,1
User_20442,Electronics,16,2
User_20442,Clothing,11,3
User_20443,Books,21,1
User_20443,Clothing,20,2
User_20443,Home,16,3
User_20444,Electronics,20,1
User_20444,Books,18,2
User_20444,Clothing,16,3
User_20446,Toys,22,1
User_20446,Electronics,11,2
User_20446,Books,11,3
User_20447,Books,11,1
User_20447,Home,11,2
User_20447,Clothing,10,3
User_20449,Home,26,1
User_20449,Electronics,21,2
User_20449,Clothing,14,3
User_20454,Home,23,1
User_20454,Electronics,10,2
User_20454,Clothing,9,3
User_20455,Books,21,1
User_20455,Clothing,21,2
User_20455,Home,18,3
User_20457,Toys,16,1
User_20457,Books,11,2
User_20457,Clothing,9,3
User_20459,Clothing,16,1
User_20459,Home,16,2
User_20459,Books,15,3
User_2046,Clothing,19,1
User_2046,Electronics,18,2
User_2046,Books,16,3
User_20461,Toys,14,1
User_20461,Electronics,13,2
User_20461,Home,9,3
User_20462,Home,17,1
User_20462,Books,17,2
User_20462,Electronics,16,3
User_20463,Clothing,23,1
User_20463,Books,12,2
User_20463,Home,12,3
User_20465,Home,13,1
User_20465,Clothing,10,2
User_20465,Electronics,7,3
User_20466,Books,16,1
User_20466,Clothing,15,2
User_20466,Electronics,11,3
User_20467,Home,19,1
User_20467,Books,15,2
User_20467,Clothing,13,3
User_20468,Home,26,1
User_20468,Books,21,2
User_20468,Electronics,16,3
User_20470,Clothing,17,1
User_20470,Electronics,16,2
User_20470,Toys,13,3
User_20473,Books,13,1
User_20473,Toys,12,2
User_20473,Electronics,11,3
User_20474,Clothing,18,1
User_20474,Books,17,2
User_20474,Toys,15,3
User_20476,Electronics,32,1
User_20476,Home,22,2
User_20476,Toys,18,3
User_20477,Clothing,14,1
User_20477,Books,13,2
User_20477,Home,11,3
User_20479,Books,31,1
User_20479,Electronics,17,2
User_20479,Clothing,16,3
User_2048,Home,32,1
User_2048,Clothing,14,2
User_2048,Books,14,3
User_20480,Electronics,8,1
User_20480,Clothing,8,2
User_20480,Home,7,3
User_20481,Home,13,1
User_20481,Electronics,12,2
User_20481,Clothing,10,3
User_20482,Home,16,1
User_20482,Electronics,15,2
User_20482,Toys,9,3
User_20483,Books,18,1
User_20483,Toys,10,2
User_20483,Home,8,3
User_20486,Toys,16,1
User_20486,Home,8,2
User_20486,Clothing,7,3
User_20488,Books,24,1
User_20488,Home,18,2
User_20488,Electronics,18,3
User_20489,Toys,14,1
User_20489,Clothing,14,2
User_20489,Home,11,3
User_20490,Clothing,16,1
User_20490,Toys,15,2
User_20490,Books,11,3
User_20491,Home,21,1
User_20491,Toys,18,2
User_20491,Books,15,3
User_20493,Clothing,11,1
User_20493,Home,11,2
User_20493,Electronics,10,3
User_20494,Toys,31,1
User_20494,Home,20,2
User_20494,Clothing,13,3
User_20495,Electronics,26,1
User_20495,Home,18,2
User_20495,Clothing,17,3
User_20496,Toys,17,1
User_20496,Clothing,16,2
User_20496,Home,10,3
User_20497,Clothing,15,1
User_20497,Toys,11,2
User_20497,Home,8,3
User_20499,Electronics,17,1
User_20499,Clothing,12,2
User_20499,Books,11,3
User_205,Toys,26,1
User_205,Home,22,2
User_205,Clothing,21,3
User_2050,Toys,20,1
User_2050,Home,20,2
User_2050,Electronics,15,3
User_20501,Clothing,28,1
User_20501,Electronics,20,2
User_20501,Books,19,3
User_20503,Toys,30,1
User_20503,Electronics,19,2
User_20503,Clothing,18,3
User_20507,Electronics,15,1
User_20507,Home,15,2
User_20507,Books,11,3
User_20509,Toys,23,1
User_20509,Clothing,21,2
User_20509,Home,11,3
User_20510,Clothing,18,1
User_20510,Electronics,12,2
User_20510,Toys,11,3
User_20514,Home,20,1
User_20514,Electronics,16,2
User_20514,Toys,13,3
User_20515,Electronics,22,1
User_20515,Toys,21,2
User_20515,Clothing,19,3
User_20516,Electronics,23,1
User_20516,Home,18,2
User_20516,Toys,14,3
User_20517,Books,25,1
User_20517,Electronics,12,2
User_20517,Clothing,11,3
User_20519,Electronics,14,1
User_20519,Books,14,2
User_20519,Home,11,3
User_2052,Electronics,17,1
User_2052,Books,12,2
User_2052,Clothing,11,3
User_20520,Toys,20,1
User_20520,Clothing,18,2
User_20520,Books,18,3
User_20521,Books,22,1
User_20521,Electronics,21,2
User_20521,Home,18,3
User_20522,Electronics,15,1
User_20522,Home,15,2
User_20522,Books,14,3
User_20523,Home,17,1
User_20523,Electronics,17,2
User_20523,Books,11,3
User_20524,Electronics,20,1
User_20524,Clothing,13,2
User_20524,Toys,12,3
User_20525,Home,18,1
User_20525,Clothing,16,2
User_20525,Toys,14,3
User_20526,Home,24,1
User_20526,Books,14,2
User_20526,Toys,12,3
User_20528,Toys,15,1
User_20528,Clothing,13,2
User_20528,Home,9,3
User_20530,Toys,24,1
User_20530,Clothing,20,2
User_20530,Electronics,6,3
User_20531,Clothing,18,1
User_20531,Toys,12,2
User_20531,Electronics,11,3
User_20532,Clothing,14,1
User_20532,Books,9,2
User_20532,Electronics,9,3
User_20534,Electronics,17,1
User_20534,Books,11,2
User_20534,Home,11,3
User_20535,Home,20,1
User_20535,Electronics,18,2
User_20535,Books,15,3
User_20536,Toys,16,1
User_20536,Clothing,11,2
User_20536,Electronics,11,3
User_20537,Clothing,23,1
User_20537,Toys,15,2
User_20537,Books,11,3
User_20538,Books,21,1
User_20538,Home,12,2
User_20538,Clothing,12,3
User_20539,Books,21,1
User_20539,Home,10,2
User_20539,Electronics,9,3
User_2054,Clothing,13,1
User_2054,Electronics,12,2
User_2054,Toys,10,3
User_20541,Home,12,1
User_20541,Electronics,11,2
User_20541,Clothing,10,3
User_20543,Electronics,18,1
User_20543,Toys,16,2
User_20543,Books,10,3
User_20544,Home,23,1
User_20544,Toys,21,2
User_20544,Electronics,18,3
User_20546,Clothing,24,1
User_20546,Home,20,2
User_20546,Electronics,11,3
User_20549,Books,28,1
User_20549,Toys,13,2
User_20549,Clothing,11,3
User_2055,Clothing,21,1
User_2055,Electronics,14,2
User_2055,Home,11,3
User_20550,Books,25,1
User_20550,Home,20,2
User_20550,Clothing,17,3
User_20551,Toys,19,1
User_20551,Home,16,2
User_20551,Books,14,3
User_20552,Toys,21,1
User_20552,Books,21,2
User_20552,Clothing,15,3
User_20554,Home,23,1
User_20554,Toys,14,2
User_20554,Books,13,3
User_20556,Clothing,15,1
User_20556,Books,10,2
User_20556,Home,8,3
User_20558,Books,20,1
User_20558,Electronics,18,2
User_20558,Toys,13,3
User_20559,Books,28,1
User_20559,Electronics,22,2
User_20559,Toys,17,3
User_2056,Books,22,1
User_2056,Electronics,16,2
User_2056,Toys,11,3
User_20560,Clothing,15,1
User_20560,Electronics,15,2
User_20560,Books,14,3
User_20561,Books,15,1
User_20561,Toys,12,2
User_20561,Home,11,3
User_20563,Clothing,15,1
User_20563,Home,12,2
User_20563,Electronics,9,3
User_20564,Electronics,21,1
User_20564,Clothing,20,2
User_20564,Toys,18,3
User_20566,Clothing,19,1
User_20566,Electronics,17,2
User_20566,Home,14,3
User_20567,Books,24,1
User_20567,Home,13,2
User_20567,Clothing,13,3
User_20568,Books,20,1
User_20568,Home,19,2
User_20568,Toys,19,3
User_20569,Books,25,1
User_20569,Home,24,2
User_20569,Electronics,17,3
User_2057,Books,15,1
User_2057,Home,14,2
User_2057,Toys,11,3
User_20572,Toys,14,1
User_20572,Electronics,13,2
User_20572,Home,11,3
User_20573,Home,18,1
User_20573,Clothing,13,2
User_20573,Toys,11,3
User_20574,Toys,13,1
User_20574,Electronics,11,2
User_20574,Home,8,3
User_20575,Home,21,1
User_20575,Books,20,2
User_20575,Clothing,18,3
User_20576,Clothing,20,1
User_20576,Toys,15,2
User_20576,Electronics,13,3
User_20578,Toys,13,1
User_20578,Clothing,11,2
User_20578,Electronics,11,3
User_20579,Toys,21,1
User_20579,Books,14,2
User_20579,Home,13,3
User_20580,Toys,15,1
User_20580,Home,14,2
User_20580,Clothing,11,3
User_20581,Clothing,16,1
User_20581,Electronics,15,2
User_20581,Home,15,3
User_20584,Home,21,1
User_20584,Toys,16,2
User_20584,Clothing,11,3
User_20585,Toys,23,1
User_20585,Home,15,2
User_20585,Clothing,14,3
User_20586,Home,21,1
User_20586,Clothing,7,2
User_20586,Toys,7,3
User_20588,Electronics,18,1
User_20588,Toys,10,2
User_20588,Books,10,3
User_20589,Home,18,1
User_20589,Clothing,17,2
User_20589,Books,15,3
User_20592,Toys,18,1
User_20592,Clothing,12,2
User_20592,Home,11,3
User_20593,Electronics,17,1
User_20593,Clothing,16,2
User_20593,Books,13,3
User_20594,Clothing,10,1
User_20594,Home,10,2
User_20594,Books,10,3
User_20595,Clothing,14,1
User_20595,Electronics,13,2
User_20595,Books,7,3
User_20596,Books,21,1
User_20596,Toys,13,2
User_20596,Home,12,3
User_20597,Clothing,18,1
User_20597,Electronics,15,2
User_20597,Home,14,3
User_20598,Books,17,1
User_20598,Home,17,2
User_20598,Electronics,16,3
User_20599,Electronics,20,1
User_20599,Clothing,14,2
User_20599,Books,12,3
User_2060,Books,19,1
User_2060,Toys,9,2
User_2060,Home,8,3
User_20600,Electronics,10,1
User_20600,Home,8,2
User_20600,Toys,8,3
User_20602,Books,20,1
User_20602,Toys,15,2
User_20602,Electronics,14,3
User_20605,Home,23,1
User_20605,Books,22,2
User_20605,Electronics,21,3
User_20607,Books,24,1
User_20607,Clothing,14,2
User_20607,Toys,9,3
User_20609,Toys,24,1
User_20609,Electronics,18,2
User_20609,Books,13,3
User_20612,Home,12,1
User_20612,Electronics,11,2
User_20612,Books,8,3
User_20613,Toys,13,1
User_20613,Electronics,12,2
User_20613,Books,9,3
User_20614,Electronics,19,1
User_20614,Home,18,2
User_20614,Toys,14,3
User_20615,Toys,17,1
User_20615,Home,14,2
User_20615,Books,11,3
User_20616,Books,14,1
User_20616,Toys,12,2
User_20616,Electronics,11,3
User_20617,Home,26,1
User_20617,Clothing,19,2
User_20617,Toys,17,3
User_20619,Home,23,1
User_20619,Clothing,23,2
User_20619,Books,18,3
User_20620,Books,18,1
User_20620,Electronics,13,2
User_20620,Home,12,3
User_20624,Books,31,1
User_20624,Electronics,25,2
User_20624,Home,17,3
User_20628,Home,25,1
User_20628,Clothing,15,2
User_20628,Books,13,3
User_20629,Books,25,1
User_20629,Clothing,20,2
User_20629,Home,20,3
User_2063,Books,20,1
User_2063,Home,14,2
User_2063,Clothing,10,3
User_20632,Toys,16,1
User_20632,Electronics,15,2
User_20632,Clothing,15,3
User_20633,Home,10,1
User_20633,Books,10,2
User_20633,Toys,5,3
User_20637,Toys,22,1
User_20637,Clothing,18,2
User_20637,Home,17,3
User_20638,Home,11,1
User_20638,Books,9,2
User_20638,Toys,9,3
User_20639,Electronics,29,1
User_20639,Books,12,2
User_20639,Toys,7,3
User_2064,Books,17,1
User_2064,Clothing,17,2
User_2064,Toys,17,3
User_20640,Home,20,1
User_20640,Clothing,13,2
User_20640,Toys,11,3
User_20641,Home,19,1
User_20641,Electronics,18,2
User_20641,Toys,14,3
User_20642,Books,19,1
User_20642,Electronics,17,2
User_20642,Clothing,12,3
User_20643,Electronics,15,1
User_20643,Books,15,2
User_20643,Home,7,3
User_20644,Clothing,13,1
User_20644,Books,9,2
User_20644,Home,8,3
User_20645,Books,24,1
User_20645,Toys,16,2
User_20645,Home,11,3
User_20647,Clothing,21,1
User_20647,Electronics,12,2
User_20647,Home,10,3
User_20648,Electronics,21,1
User_20648,Toys,16,2
User_20648,Clothing,9,3
User_20649,Books,23,1
User_20649,Home,20,2
User_20649,Toys,17,3
User_2065,Toys,21,1
User_2065,Books,15,2
User_2065,Electronics,13,3
User_20650,Toys,21,1
User_20650,Home,20,2
User_20650,Books,16,3
User_20653,Electronics,23,1
User_20653,Home,13,2
User_20653,Toys,10,3
User_20654,Electronics,19,1
User_20654,Clothing,16,2
User_20654,Books,11,3
User_20655,Electronics,20,1
User_20655,Home,19,2
User_20655,Toys,10,3
User_20656,Electronics,20,1
User_20656,Clothing,15,2
User_20656,Books,14,3
User_20657,Home,15,1
User_20657,Toys,15,2
User_20657,Clothing,11,3
User_20658,Books,20,1
User_20658,Toys,12,2
User_20658,Electronics,8,3
User_2066,Books,32,1
User_2066,Clothing,23,2
User_2066,Home,21,3
User_20663,Books,13,1
User_20663,Clothing,10,2
User_20663,Home,10,3
User_20666,Toys,18,1
User_20666,Books,17,2
User_20666,Electronics,17,3
User_20667,Electronics,20,1
User_20667,Home,16,2
User_20667,Toys,15,3
User_20669,Electronics,32,1
User_20669,Books,15,2
User_20669,Home,12,3
User_20670,Home,16,1
User_20670,Books,15,2
User_20670,Clothing,14,3
User_20671,Toys,25,1
User_20671,Electronics,22,2
User_20671,Books,13,3
User_20672,Home,20,1
User_20672,Electronics,15,2
User_20672,Clothing,8,3
User_20679,Books,15,1
User_20679,Home,14,2
User_20679,Clothing,13,3
User_2068,Clothing,16,1
User_2068,Toys,13,2
User_2068,Electronics,11,3
User_20680,Books,17,1
User_20680,Electronics,14,2
User_20680,Home,11,3
User_20681,Clothing,14,1
User_20681,Home,11,2
User_20681,Toys,9,3
User_20684,Books,24,1
User_20684,Clothing,17,2
User_20684,Toys,16,3
User_20688,Home,17,1
User_20688,Books,14,2
User_20688,Electronics,10,3
User_2069,Electronics,25,1
User_2069,Books,13,2
User_2069,Clothing,10,3
User_20693,Electronics,18,1
User_20693,Books,14,2
User_20693,Clothing,11,3
User_20697,Electronics,17,1
User_20697,Toys,12,2
User_20697,Clothing,12,3
User_20698,Electronics,19,1
User_20698,Home,12,2
User_20698,Books,10,3
User_207,Electronics,19,1
User_207,Home,11,2
User_207,Clothing,11,3
User_2070,Clothing,20,1
User_2070,Books,18,2
User_2070,Toys,16,3
User_20700,Toys,17,1
User_20700,Books,15,2
User_20700,Home,12,3
User_20701,Clothing,12,1
User_20701,Electronics,11,2
User_20701,Home,8,3
User_20703,Clothing,20,1
User_20703,Home,19,2
User_20703,Books,13,3
User_20706,Electronics,17,1
User_20706,Toys,13,2
User_20706,Home,10,3
User_20707,Electronics,13,1
User_20707,Toys,11,2
User_20707,Clothing,10,3
User_20708,Clothing,22,1
User_20708,Toys,15,2
User_20708,Home,9,3
User_2071,Clothing,33,1
User_2071,Toys,16,2
User_2071,Home,12,3
User_20711,Electronics,21,1
User_20711,Home,15,2
User_20711,Clothing,11,3
User_20713,Clothing,15,1
User_20713,Electronics,12,2
User_20713,Home,9,3
User_20714,Toys,18,1
User_20714,Books,10,2
User_20714,Clothing,10,3
User_20715,Clothing,16,1
User_20715,Electronics,15,2
User_20715,Toys,14,3
User_20716,Toys,22,1
User_20716,Home,15,2
User_20716,Electronics,14,3
User_20717,Clothing,12,1
User_20717,Electronics,11,2
User_20717,Books,11,3
User_20719,Electronics,13,1
User_20719,Home,11,2
User_20719,Books,7,3
User_2072,Clothing,15,1
User_2072,Electronics,14,2
User_2072,Toys,9,3
User_20721,Electronics,25,1
User_20721,Clothing,11,2
User_20721,Books,8,3
User_20723,Home,18,1
User_20723,Clothing,18,2
User_20723,Electronics,12,3
User_20725,Home,18,1
User_20725,Electronics,15,2
User_20725,Toys,14,3
User_20726,Home,22,1
User_20726,Electronics,17,2
User_20726,Books,17,3
User_20728,Toys,18,1
User_20728,Electronics,13,2
User_20728,Home,8,3
User_20729,Electronics,14,1
User_20729,Clothing,12,2
User_20729,Books,10,3
User_2073,Electronics,20,1
User_2073,Toys,13,2
User_2073,Home,11,3
User_20730,Toys,19,1
User_20730,Electronics,17,2
User_20730,Home,15,3
User_20731,Clothing,18,1
User_20731,Toys,11,2
User_20731,Books,8,3
User_20738,Books,20,1
User_20738,Electronics,18,2
User_20738,Clothing,16,3
User_2074,Toys,18,1
User_2074,Clothing,13,2
User_2074,Home,11,3
User_20740,Books,14,1
User_20740,Clothing,10,2
User_20740,Home,10,3
User_20741,Books,22,1
User_20741,Clothing,16,2
User_20741,Toys,16,3
User_20744,Home,28,1
User_20744,Electronics,19,2
User_20744,Toys,15,3
User_20745,Home,19,1
User_20745,Toys,16,2
User_20745,Electronics,13,3
User_20748,Toys,12,1
User_20748,Home,11,2
User_20748,Electronics,10,3
User_20749,Electronics,35,1
User_20749,Home,21,2
User_20749,Books,11,3
User_2075,Toys,15,1
User_2075,Books,9,2
User_2075,Home,5,3
User_20750,Toys,17,1
User_20750,Electronics,10,2
User_20750,Home,10,3
User_20754,Toys,24,1
User_20754,Electronics,12,2
User_20754,Clothing,9,3
User_20759,Toys,15,1
User_20759,Home,14,2
User_20759,Clothing,13,3
User_2076,Books,16,1
User_2076,Toys,15,2
User_2076,Electronics,12,3
User_20761,Clothing,23,1
User_20761,Books,14,2
User_20761,Home,12,3
User_20763,Home,21,1
User_20763,Electronics,14,2
User_20763,Books,12,3
User_20768,Toys,20,1
User_20768,Books,19,2
User_20768,Home,12,3
User_20770,Home,21,1
User_20770,Clothing,18,2
User_20770,Books,12,3
User_20773,Books,26,1
User_20773,Clothing,11,2
User_20773,Electronics,11,3
User_20774,Electronics,13,1
User_20774,Toys,9,2
User_20774,Books,5,3
User_20776,Toys,16,1
User_20776,Books,16,2
User_20776,Electronics,11,3
User_20777,Toys,13,1
User_20777,Clothing,12,2
User_20777,Electronics,9,3
User_20778,Clothing,21,1
User_20778,Toys,19,2
User_20778,Books,19,3
User_20779,Clothing,26,1
User_20779,Home,12,2
User_20779,Books,11,3
User_20781,Books,19,1
User_20781,Clothing,11,2
User_20781,Toys,8,3
User_20782,Books,18,1
User_20782,Home,12,2
User_20782,Toys,11,3
User_20788,Home,19,1
User_20788,Toys,14,2
User_20788,Electronics,9,3
User_20789,Books,17,1
User_20789,Home,13,2
User_20789,Electronics,4,3
User_2079,Home,20,1
User_2079,Toys,18,2
User_2079,Clothing,16,3
User_20790,Books,9,1
User_20790,Clothing,6,2
User_20790,Toys,6,3
User_20795,Electronics,15,1
User_20795,Books,15,2
User_20795,Home,14,3
User_208,Electronics,15,1
User_208,Home,14,2
User_208,Clothing,12,3
User_2080,Home,17,1
User_2080,Books,12,2
User_2080,Electronics,11,3
User_20800,Books,16,1
User_20800,Toys,14,2
User_20800,Electronics,12,3
User_20801,Electronics,18,1
User_20801,Clothing,13,2
User_20801,Books,11,3
User_20802,Home,27,1
User_20802,Books,21,2
User_20802,Electronics,19,3
User_20803,Electronics,19,1
User_20803,Books,18,2
User_20803,Toys,14,3
User_20805,Toys,14,1
User_20805,Electronics,11,2
User_20805,Books,9,3
User_20806,Toys,33,1
User_20806,Books,15,2
User_20806,Home,15,3
User_20807,Toys,13,1
User_20807,Home,13,2
User_20807,Books,12,3
User_20809,Books,20,1
User_20809,Home,16,2
User_20809,Toys,14,3
User_2081,Home,24,1
User_2081,Clothing,20,2
User_2081,Electronics,18,3
User_20810,Home,21,1
User_20810,Books,15,2
User_20810,Electronics,14,3
User_20813,Clothing,21,1
User_20813,Books,17,2
User_20813,Home,11,3
User_20815,Clothing,20,1
User_20815,Books,17,2
User_20815,Electronics,11,3
User_20816,Electronics,24,1
User_20816,Toys,22,2
User_20816,Home,19,3
User_20817,Electronics,25,1
User_20817,Toys,14,2
User_20817,Home,14,3
User_20819,Toys,18,1
User_20819,Electronics,14,2
User_20819,Home,14,3
User_20820,Electronics,12,1
User_20820,Books,10,2
User_20820,Home,7,3
User_20822,Clothing,18,1
User_20822,Toys,17,2
User_20822,Electronics,14,3
User_20823,Home,12,1
User_20823,Clothing,11,2
User_20823,Toys,11,3
User_20827,Clothing,23,1
User_20827,Electronics,11,2
User_20827,Home,9,3
User_20828,Books,28,1
User_20828,Home,15,2
User_20828,Electronics,14,3
User_20829,Books,24,1
User_20829,Clothing,17,2
User_20829,Electronics,17,3
User_20830,Home,17,1
User_20830,Books,9,2
User_20830,Toys,8,3
User_20832,Electronics,11,1
User_20832,Toys,10,2
User_20832,Clothing,8,3
User_20833,Toys,16,1
User_20833,Home,14,2
User_20833,Books,11,3
User_20834,Books,19,1
User_20834,Toys,15,2
User_20834,Home,11,3
User_20835,Home,19,1
User_20835,Clothing,18,2
User_20835,Toys,13,3
User_20836,Toys,16,1
User_20836,Home,15,2
User_20836,Electronics,13,3
User_20838,Home,17,1
User_20838,Toys,12,2
User_20838,Books,8,3
User_20839,Home,21,1
User_20839,Books,19,2
User_20839,Electronics,18,3
User_20840,Clothing,24,1
User_20840,Home,15,2
User_20840,Toys,12,3
User_20841,Electronics,23,1
User_20841,Home,19,2
User_20841,Toys,13,3
User_20842,Books,20,1
User_20842,Electronics,15,2
